frame_id,timestamp
0,1706938071.517
1,1706938071.567
2,1706938071.617
3,1706938071.667
4,1706938071.717
5,1706938071.767
6,1706938071.817
7,1706938071.867
8,1706938071.917
9,1706938071.967
10,1706938072.017
11,1706938072.612
12,1706938072.662
13,1706938072.712
14,1706938072.762
15,1706938072.812
16,1706938072.862
17,1706938072.912
18,1706938072.962
19,1706938073.012
20,1706938073.062
21,1706938073.112
22,1706938073.162
23,1706938073.212
24,1706938073.262
25,1706938073.312
26,1706938073.362
27,1706938073.412
28,1706938073.462
29,1706938073.512
30,1706938073.562
31,1706938073.789
32,1706938073.839
33,1706938073.889
34,1706938073.939
35,1706938073.989
36,1706938074.039
37,1706938074.089
38,1706938074.139
39,1706938074.189
40,1706938074.239
41,1706938074.289
42,1706938074.339
43,1706938074.389
44,1706938074.439
45,1706938074.489
46,1706938074.539
47,1706938074.589
48,1706938074.639
49,1706938074.689
50,1706938074.739
51,1706938074.789
52,1706938074.839
53,1706938074.889
54,1706938074.939
55,1706938074.989
56,1706938075.039
57,1706938075.089
58,1706938075.139
59,1706938075.189
60,1706938075.239
61,1706938075.289
62,1706938075.339
63,1706938075.389
64,1706938075.439
65,1706938075.489
66,1706938075.539
67,1706938075.589
68,1706938075.639
69,1706938075.689
70,1706938075.739
71,1706938075.789
72,1706938075.839
73,1706938075.889
74,1706938075.939
75,1706938075.989
76,1706938076.039
77,1706938076.089
78,1706938076.139
79,1706938076.189
80,1706938076.239
81,1706938076.289
82,1706938076.339
83,1706938076.389
84,1706938076.439
85,1706938076.489
86,1706938076.539
87,1706938076.589
88,1706938076.639
89,1706938076.689
90,1706938076.739
91,1706938076.789
92,1706938076.839
93,1706938076.889
94,1706938076.939
95,1706938076.989
96,1706938077.039
97,1706938077.089
98,1706938077.139
99,1706938077.189
100,1706938077.239
101,1706938077.289
102,1706938077.339
103,1706938077.389
104,1706938077.439
105,1706938077.489
106,1706938077.539
107,1706938077.589
108,1706938077.639
109,1706938077.689
110,1706938077.739
111,1706938077.789
112,1706938077.839
113,1706938077.889
114,1706938077.939
115,1706938077.989
116,1706938078.039
117,1706938078.089
118,1706938078.139
119,1706938078.189
120,1706938078.239
121,1706938078.289
122,1706938078.339
123,1706938078.389
124,1706938078.439
125,1706938078.489
126,1706938078.539
127,1706938078.589
128,1706938078.639
129,1706938078.689
130,1706938078.739
131,1706938078.789
132,1706938078.839
133,1706938078.889
134,1706938078.939
135,1706938078.989
136,1706938079.039
137,1706938079.089
138,1706938079.139
139,1706938079.189
140,1706938079.239
141,1706938079.289
142,1706938079.339
143,1706938079.389
144,1706938079.439
145,1706938079.489
146,1706938079.539
147,1706938079.589
148,1706938079.639
149,1706938079.689
150,1706938079.739
151,1706938079.789
152,1706938079.839
153,1706938079.889
154,1706938079.939
155,1706938079.989
156,1706938080.039
157,1706938080.089
158,1706938080.139
159,1706938080.189
160,1706938080.239
161,1706938080.289
162,1706938080.339
163,1706938080.389
164,1706938080.439
165,1706938080.489
166,1706938080.539
167,1706938080.589
168,1706938080.639
169,1706938080.689
170,1706938080.739
171,1706938080.789
172,1706938080.839
173,1706938080.889
174,1706938080.939
175,1706938080.989
176,1706938081.039
177,1706938081.089
178,1706938081.139
179,1706938081.189
180,1706938081.239
181,1706938081.289
182,1706938081.339
183,1706938081.389
184,1706938081.439
185,1706938081.489
186,1706938081.539
187,1706938081.589
188,1706938081.639
189,1706938081.689
190,1706938081.739
191,1706938081.789
192,1706938081.839
193,1706938081.889
194,1706938081.939
195,1706938081.989
196,1706938082.039
197,1706938082.089
198,1706938082.139
199,1706938082.189
200,1706938082.239
201,1706938082.289
202,1706938082.339
203,1706938082.389
204,1706938082.439
205,1706938082.489
206,1706938082.539
207,1706938082.589
208,1706938082.639
209,1706938082.689
210,1706938082.739
211,1706938082.789
212,1706938082.839
213,1706938082.889
214,1706938082.939
215,1706938082.989
216,1706938083.039
217,1706938083.089
218,1706938083.139
219,1706938083.189
220,1706938083.239
221,1706938083.289
222,1706938083.339
223,1706938083.389
224,1706938083.439
225,1706938083.489
226,1706938083.539
227,1706938083.589
228,1706938083.639
229,1706938083.689
230,1706938083.739
231,1706938083.789
232,1706938083.839
233,1706938083.889
234,1706938083.939
235,1706938083.989
236,1706938084.039
237,1706938084.089
238,1706938084.139
239,1706938084.189
240,1706938084.239
241,1706938084.289
242,1706938084.339
243,1706938084.389
244,1706938084.439
245,1706938084.489
246,1706938084.539
247,1706938084.589
248,1706938084.639
249,1706938084.689
250,1706938084.739
251,1706938084.789
252,1706938084.839
253,1706938084.889
254,1706938084.939
255,1706938084.989
256,1706938085.039
257,1706938085.089
258,1706938085.139
259,1706938085.189
260,1706938085.239
261,1706938085.289
262,1706938085.339
263,1706938085.389
264,1706938085.439
265,1706938085.489
266,1706938085.539
267,1706938085.589
268,1706938085.639
269,1706938085.689
270,1706938085.739
271,1706938085.789
272,1706938085.839
273,1706938085.889
274,1706938085.939
275,1706938085.989
276,1706938086.039
277,1706938086.089
278,1706938086.139
279,1706938086.189
280,1706938086.239
281,1706938086.289
282,1706938086.339
283,1706938086.389
284,1706938086.439
285,1706938086.489
286,1706938086.539
287,1706938086.589
288,1706938086.639
289,1706938086.689
290,1706938086.739
291,1706938086.789
292,1706938086.839
293,1706938086.889
294,1706938086.939
295,1706938086.989
296,1706938087.039
297,1706938087.089
298,1706938087.139
299,1706938087.189
300,1706938087.239
301,1706938087.289
302,1706938087.339
303,1706938087.389
304,1706938087.439
305,1706938087.489
306,1706938087.539
307,1706938087.589
308,1706938087.639
309,1706938087.689
310,1706938087.739
311,1706938087.789
312,1706938087.839
313,1706938087.889
314,1706938087.939
315,1706938087.989
316,1706938088.039
317,1706938088.089
318,1706938088.139
319,1706938088.189
320,1706938088.239
321,1706938088.289
322,1706938088.339
323,1706938088.389
324,1706938088.439
325,1706938088.489
326,1706938088.539
327,1706938088.589
328,1706938088.639
329,1706938088.689
330,1706938088.739
331,1706938088.789
332,1706938088.839
333,1706938088.889
334,1706938088.939
335,1706938088.989
336,1706938089.039
337,1706938089.089
338,1706938089.139
339,1706938089.189
340,1706938089.239
341,1706938089.289
342,1706938089.339
343,1706938089.389
344,1706938089.439
345,1706938089.489
346,1706938089.539
347,1706938089.589
348,1706938089.639
349,1706938089.689
350,1706938089.739
351,1706938089.789
352,1706938089.839
353,1706938089.889
354,1706938089.939
355,1706938089.989
356,1706938090.039
357,1706938090.089
358,1706938090.139
359,1706938090.189
360,1706938090.239
361,1706938090.289
362,1706938090.339
363,1706938090.389
364,1706938090.439
365,1706938090.489
366,1706938090.539
367,1706938090.589
368,1706938090.639
369,1706938090.689
370,1706938090.739
371,1706938090.789
372,1706938090.839
373,1706938090.889
374,1706938090.939
375,1706938090.989
376,1706938091.039
377,1706938091.089
378,1706938091.139
379,1706938091.189
380,1706938091.239
381,1706938091.289
382,1706938091.339
383,1706938091.389
384,1706938091.439
385,1706938091.489
386,1706938091.539
387,1706938091.589
388,1706938091.639
389,1706938091.689
390,1706938091.739
391,1706938091.789
392,1706938091.839
393,1706938091.889
394,1706938091.939
395,1706938091.989
396,1706938092.039
397,1706938092.089
398,1706938092.139
399,1706938092.189
400,1706938092.239
401,1706938092.289
402,1706938092.339
403,1706938092.389
404,1706938092.439
405,1706938092.489
406,1706938092.539
407,1706938092.589
408,1706938092.639
409,1706938092.689
410,1706938092.739
411,1706938092.789
412,1706938092.839
413,1706938092.889
414,1706938092.939
415,1706938092.989
416,1706938093.039
417,1706938093.089
418,1706938093.139
419,1706938093.189
420,1706938093.239
421,1706938093.289
422,1706938093.339
423,1706938093.389
424,1706938093.439
425,1706938093.489
426,1706938093.539
427,1706938093.589
428,1706938093.639
429,1706938093.689
430,1706938093.739
431,1706938093.789
432,1706938093.839
433,1706938093.889
434,1706938093.939
435,1706938093.989
436,1706938094.039
437,1706938094.089
438,1706938094.139
439,1706938094.189
440,1706938094.239
441,1706938094.289
442,1706938094.339
443,1706938094.389
444,1706938094.439
445,1706938094.489
446,1706938094.539
447,1706938094.589
448,1706938094.639
449,1706938094.689
450,1706938094.739
451,1706938094.789
452,1706938094.839
453,1706938094.889
454,1706938094.939
455,1706938094.989
456,1706938095.039
457,1706938095.089
458,1706938095.139
459,1706938095.189
460,1706938095.239
461,1706938095.289
462,1706938095.339
463,1706938095.389
464,1706938095.439
465,1706938095.489
466,1706938095.539
467,1706938095.589
468,1706938095.639
469,1706938095.689
470,1706938095.739
471,1706938095.789
472,1706938095.839
473,1706938095.889
474,1706938095.939
475,1706938095.989
476,1706938096.039
477,1706938096.089
478,1706938096.139
479,1706938096.189
480,1706938096.239
481,1706938096.289
482,1706938096.339
483,1706938096.389
484,1706938096.439
485,1706938096.489
486,1706938096.539
487,1706938096.589
488,1706938096.639
489,1706938096.689
490,1706938096.739
491,1706938096.789
492,1706938096.839
493,1706938096.889
494,1706938096.939
495,1706938096.989
496,1706938097.039
497,1706938097.089
498,1706938097.139
499,1706938097.189
500,1706938097.239
501,1706938097.289
502,1706938097.339
503,1706938097.389
504,1706938097.439
505,1706938097.489
506,1706938097.539
507,1706938097.589
508,1706938097.639
509,1706938097.689
510,1706938097.739
511,1706938097.789
512,1706938097.839
513,1706938097.889
514,1706938097.939
515,1706938097.989
516,1706938098.039
517,1706938098.089
518,1706938098.139
519,1706938098.189
520,1706938098.239
521,1706938098.289
522,1706938098.339
523,1706938098.389
524,1706938098.439
525,1706938098.489
526,1706938098.539
527,1706938098.589
528,1706938098.639
529,1706938098.689
530,1706938098.739
531,1706938098.789
532,1706938098.839
533,1706938098.889
534,1706938098.939
535,1706938098.989
536,1706938099.039
537,1706938099.089
538,1706938099.139
539,1706938099.189
540,1706938099.239
541,1706938099.289
542,1706938099.339
543,1706938099.389
544,1706938099.439
545,1706938099.489
546,1706938099.539
547,1706938099.589
548,1706938099.639
549,1706938099.689
550,1706938099.739
551,1706938099.789
552,1706938099.839
553,1706938099.889
554,1706938099.939
555,1706938099.989
556,1706938100.039
557,1706938100.089
558,1706938100.139
559,1706938100.189
560,1706938100.239
561,1706938100.289
562,1706938100.339
563,1706938100.389
564,1706938100.439
565,1706938100.489
566,1706938100.539
567,1706938100.589
568,1706938100.639
569,1706938100.689
570,1706938100.739
571,1706938100.789
572,1706938100.839
573,1706938100.889
574,1706938100.939
575,1706938100.989
576,1706938101.039
577,1706938101.089
578,1706938101.139
579,1706938101.189
580,1706938101.239
581,1706938101.289
582,1706938101.339
583,1706938101.389
584,1706938101.439
585,1706938101.489
586,1706938101.539
587,1706938101.589
588,1706938101.639
589,1706938101.689
590,1706938101.739
591,1706938101.789
592,1706938101.839
593,1706938101.889
594,1706938101.939
595,1706938101.989
596,1706938102.039
597,1706938102.089
598,1706938102.139
599,1706938102.189
600,1706938102.239
601,1706938102.289
602,1706938102.339
603,1706938102.389
604,1706938102.439
605,1706938102.489
606,1706938102.539
607,1706938102.589
608,1706938102.639
609,1706938102.689
610,1706938102.739
611,1706938102.789
612,1706938102.839
613,1706938102.889
614,1706938102.939
615,1706938102.989
616,1706938103.039
617,1706938103.089
618,1706938103.139
619,1706938103.189
620,1706938103.239
621,1706938103.289
622,1706938103.339
623,1706938103.389
624,1706938103.439
625,1706938103.489
626,1706938103.539
627,1706938103.589
628,1706938103.639
629,1706938103.689
630,1706938103.739
631,1706938103.789
632,1706938103.839
633,1706938103.889
634,1706938103.939
635,1706938103.989
636,1706938104.039
637,1706938104.089
638,1706938104.139
639,1706938104.189
640,1706938104.239
641,1706938104.289
642,1706938104.339
643,1706938104.389
644,1706938104.439
645,1706938104.489
646,1706938104.539
647,1706938104.589
648,1706938104.639
649,1706938104.689
650,1706938104.739
651,1706938104.789
652,1706938104.839
653,1706938104.889
654,1706938104.939
655,1706938104.989
656,1706938105.039
657,1706938105.089
658,1706938105.139
659,1706938105.189
660,1706938105.239
661,1706938105.289
662,1706938105.339
663,1706938105.389
664,1706938105.439
665,1706938105.489
666,1706938105.539
667,1706938105.589
668,1706938105.639
669,1706938105.689
670,1706938105.739
671,1706938105.789
672,1706938105.839
673,1706938105.889
674,1706938105.939
675,1706938105.989
676,1706938106.039
677,1706938106.089
678,1706938106.139
679,1706938106.189
680,1706938106.239
681,1706938106.289
682,1706938106.339
683,1706938106.389
684,1706938106.439
685,1706938106.489
686,1706938106.539
687,1706938106.589
688,1706938106.639
689,1706938106.689
690,1706938106.739
691,1706938106.789
692,1706938106.839
693,1706938106.889
694,1706938106.939
695,1706938106.989
696,1706938107.039
697,1706938107.089
698,1706938107.139
699,1706938107.189
700,1706938107.239
701,1706938107.289
702,1706938107.339
703,1706938107.389
704,1706938107.439
705,1706938107.489
706,1706938107.539
707,1706938107.589
708,1706938107.639
709,1706938107.689
710,1706938107.739
711,1706938107.789
712,1706938107.839
713,1706938107.889
714,1706938107.939
715,1706938107.989
716,1706938108.039
717,1706938108.089
718,1706938108.139
719,1706938108.189
720,1706938108.239
721,1706938108.289
722,1706938108.339
723,1706938108.389
724,1706938108.439
725,1706938108.489
726,1706938108.539
727,1706938108.589
728,1706938108.639
729,1706938108.689
730,1706938108.739
731,1706938108.789
732,1706938108.839
733,1706938108.889
734,1706938108.939
735,1706938108.989
736,1706938109.039
737,1706938109.089
738,1706938109.139
739,1706938109.189
740,1706938109.239
741,1706938109.289
742,1706938109.339
743,1706938109.389
744,1706938109.439
745,1706938109.489
746,1706938109.539
747,1706938109.589
748,1706938109.639
749,1706938109.689
750,1706938109.739
751,1706938109.789
752,1706938109.839
753,1706938109.889
754,1706938109.939
755,1706938109.989
756,1706938110.039
757,1706938110.089
758,1706938110.139
759,1706938110.189
760,1706938110.239
761,1706938110.289
762,1706938110.339
763,1706938110.389
764,1706938110.439
765,1706938110.489
766,1706938110.539
767,1706938110.589
768,1706938110.639
769,1706938110.689
770,1706938110.739
771,1706938110.789
772,1706938110.839
773,1706938110.889
774,1706938110.939
775,1706938110.989
776,1706938111.039
777,1706938111.089
778,1706938111.139
779,1706938111.189
780,1706938111.239
781,1706938111.289
782,1706938111.339
783,1706938111.389
784,1706938111.439
785,1706938111.489
786,1706938111.539
787,1706938111.589
788,1706938111.639
789,1706938111.689
790,1706938111.739
791,1706938111.789
792,1706938111.839
793,1706938111.889
794,1706938111.939
795,1706938111.989
796,1706938112.039
797,1706938112.089
798,1706938112.139
799,1706938112.189
800,1706938112.239
801,1706938112.289
802,1706938112.339
803,1706938112.389
804,1706938112.439
805,1706938112.489
806,1706938112.539
807,1706938112.589
808,1706938112.639
809,1706938112.689
810,1706938112.739
811,1706938112.789
812,1706938112.839
813,1706938112.889
814,1706938112.939
815,1706938112.989
816,1706938113.039
817,1706938113.089
818,1706938113.139
819,1706938113.189
820,1706938113.239
821,1706938113.289
822,1706938113.339
823,1706938113.389
824,1706938113.439
825,1706938113.489
826,1706938113.539
827,1706938113.589
828,1706938113.639
829,1706938113.689
830,1706938113.739
831,1706938113.789
832,1706938113.839
833,1706938113.889
834,1706938113.939
835,1706938113.989
836,1706938114.039
837,1706938114.089
838,1706938114.139
839,1706938114.189
840,1706938114.239
841,1706938114.289
842,1706938114.339
843,1706938114.389
844,1706938114.439
845,1706938114.489
846,1706938114.539
847,1706938114.589
848,1706938114.639
849,1706938114.689
850,1706938114.739
851,1706938114.789
852,1706938114.839
853,1706938114.889
854,1706938114.939
855,1706938114.989
856,1706938115.039
857,1706938115.089
858,1706938115.139
859,1706938115.189
860,1706938115.239
861,1706938115.289
862,1706938115.339
863,1706938115.389
864,1706938115.439
865,1706938115.489
866,1706938115.539
867,1706938115.589
868,1706938115.639
869,1706938115.689
870,1706938115.739
871,1706938115.789
872,1706938115.839
873,1706938115.889
874,1706938115.939
875,1706938115.989
876,1706938116.039
877,1706938116.089
878,1706938116.139
879,1706938116.189
880,1706938116.239
881,1706938116.289
882,1706938116.339
883,1706938116.389
884,1706938116.439
885,1706938116.489
886,1706938116.539
887,1706938116.589
888,1706938116.639
889,1706938116.689
890,1706938116.739
891,1706938116.789
892,1706938116.839
893,1706938116.889
894,1706938116.939
895,1706938116.989
896,1706938117.039
897,1706938117.089
898,1706938117.139
899,1706938117.189
900,1706938117.239
901,1706938117.289
902,1706938117.339
903,1706938117.389
904,1706938117.439
905,1706938117.489
906,1706938117.539
907,1706938117.589
908,1706938117.639
909,1706938117.689
910,1706938117.739
911,1706938117.789
912,1706938117.839
913,1706938117.889
914,1706938117.939
915,1706938117.989
916,1706938118.039
917,1706938118.089
918,1706938118.139
919,1706938118.189
920,1706938118.239
921,1706938118.289
922,1706938118.339
923,1706938118.389
924,1706938118.439
925,1706938118.489
926,1706938118.539
927,1706938118.589
928,1706938118.639
929,1706938118.689
930,1706938118.739
931,1706938118.789
932,1706938118.839
933,1706938118.889
934,1706938118.939
935,1706938118.989
936,1706938119.039
937,1706938119.089
938,1706938119.139
939,1706938119.189
940,1706938119.239
941,1706938119.289
942,1706938119.339
943,1706938119.389
944,1706938119.439
945,1706938119.489
946,1706938119.539
947,1706938119.589
948,1706938119.639
949,1706938119.689
950,1706938119.739
951,1706938119.789
952,1706938119.839
953,1706938119.889
954,1706938119.939
955,1706938119.989
956,1706938120.039
957,1706938120.089
958,1706938120.139
959,1706938120.189
960,1706938120.239
961,1706938120.289
962,1706938120.339
963,1706938120.389
964,1706938120.439
965,1706938120.489
966,1706938120.539
967,1706938120.589
968,1706938120.639
969,1706938120.689
970,1706938120.739
971,1706938120.789
972,1706938120.839
973,1706938120.889
974,1706938120.939
975,1706938120.989
976,1706938121.039
977,1706938121.089
978,1706938121.139
979,1706938121.189
980,1706938121.239
981,1706938121.289
982,1706938121.339
983,1706938121.389
984,1706938121.439
985,1706938121.489
986,1706938121.539
987,1706938121.589
988,1706938121.639
989,1706938121.689
990,1706938121.739
991,1706938121.789
992,1706938121.839
993,1706938121.889
994,1706938121.939
995,1706938121.989
996,1706938122.039
997,1706938122.089
998,1706938122.139
999,1706938122.189
1000,1706938122.239
1001,1706938122.289
1002,1706938122.339
1003,1706938122.389
1004,1706938122.439
1005,1706938122.489
1006,1706938122.539
1007,1706938122.589
1008,1706938122.639
1009,1706938122.689
1010,1706938122.739
1011,1706938122.789
1012,1706938122.839
1013,1706938122.889
1014,1706938122.939
1015,1706938122.989
1016,1706938123.039
1017,1706938123.089
1018,1706938123.139
1019,1706938123.189
1020,1706938123.239
1021,1706938123.289
1022,1706938123.339
1023,1706938123.389
1024,1706938123.439
1025,1706938123.489
1026,1706938123.539
1027,1706938123.589
1028,1706938123.639
1029,1706938123.689
1030,1706938123.739
1031,1706938123.789
1032,1706938123.839
1033,1706938123.889
1034,1706938123.939
1035,1706938123.989
1036,1706938124.039
1037,1706938124.089
1038,1706938124.139
1039,1706938124.189
1040,1706938124.239
1041,1706938124.289
1042,1706938124.339
1043,1706938124.389
1044,1706938124.439
1045,1706938124.489
1046,1706938124.539
1047,1706938124.589
1048,1706938124.639
1049,1706938124.689
1050,1706938124.739
1051,1706938124.789
1052,1706938124.839
1053,1706938124.889
1054,1706938124.939
1055,1706938124.989
1056,1706938125.039
1057,1706938125.089
1058,1706938125.139
1059,1706938125.189
1060,1706938125.239
1061,1706938125.289
1062,1706938125.339
1063,1706938125.389
1064,1706938125.439
1065,1706938125.489
1066,1706938125.539
1067,1706938125.589
1068,1706938125.639
1069,1706938125.689
1070,1706938125.739
1071,1706938125.789
1072,1706938125.839
1073,1706938125.889
1074,1706938125.939
1075,1706938125.989
1076,1706938126.039
1077,1706938126.089
1078,1706938126.139
1079,1706938126.189
1080,1706938126.239
1081,1706938126.289
1082,1706938126.339
1083,1706938126.389
1084,1706938126.439
1085,1706938126.489
1086,1706938126.539
1087,1706938126.589
1088,1706938126.639
1089,1706938126.689
1090,1706938126.739
1091,1706938126.789
1092,1706938126.839
1093,1706938126.889
1094,1706938126.939
1095,1706938126.989
1096,1706938127.039
1097,1706938127.089
1098,1706938127.139
1099,1706938127.189
1100,1706938127.239
1101,1706938127.289
1102,1706938127.339
1103,1706938127.389
1104,1706938127.439
1105,1706938127.489
1106,1706938127.539
1107,1706938127.589
1108,1706938127.639
1109,1706938127.689
1110,1706938127.739
1111,1706938127.789
1112,1706938127.839
1113,1706938127.889
1114,1706938127.939
1115,1706938127.989
1116,1706938128.039
1117,1706938128.089
1118,1706938128.139
1119,1706938128.189
1120,1706938128.239
1121,1706938128.289
1122,1706938128.339
1123,1706938128.389
1124,1706938128.439
1125,1706938128.489
1126,1706938128.539
1127,1706938128.589
1128,1706938128.639
1129,1706938128.689
1130,1706938128.739
1131,1706938128.789
1132,1706938128.839
1133,1706938128.889
1134,1706938128.939
1135,1706938128.989
1136,1706938129.039
1137,1706938129.089
1138,1706938129.139
1139,1706938129.189
1140,1706938129.239
1141,1706938129.289
1142,1706938129.339
1143,1706938129.389
1144,1706938129.439
1145,1706938129.489
1146,1706938129.539
1147,1706938129.589
1148,1706938129.639
1149,1706938129.689
1150,1706938129.739
1151,1706938129.789
1152,1706938129.839
1153,1706938129.889
1154,1706938129.939
1155,1706938129.989
1156,1706938130.039
1157,1706938130.089
1158,1706938130.139
1159,1706938130.189
1160,1706938130.239
1161,1706938130.289
1162,1706938130.339
1163,1706938130.389
1164,1706938130.439
1165,1706938130.489
1166,1706938130.539
1167,1706938130.589
1168,1706938130.639
1169,1706938130.689
1170,1706938130.739
1171,1706938130.789
1172,1706938130.839
1173,1706938130.889
1174,1706938130.939
1175,1706938130.989
1176,1706938131.039
1177,1706938131.089
1178,1706938131.139
1179,1706938131.189
1180,1706938131.239
1181,1706938131.289
1182,1706938131.339
1183,1706938131.389
1184,1706938131.439
1185,1706938131.489
1186,1706938131.539
1187,1706938131.589
1188,1706938131.639
1189,1706938131.689
1190,1706938131.739
1191,1706938131.789
1192,1706938131.839
1193,1706938131.889
1194,1706938131.939
1195,1706938131.989
1196,1706938132.039
1197,1706938132.089
1198,1706938132.139
1199,1706938132.189
1200,1706938132.239
1201,1706938132.289
1202,1706938132.339
1203,1706938132.389
1204,1706938132.439
1205,1706938132.489
1206,1706938132.539
1207,1706938132.589
1208,1706938132.639
1209,1706938132.689
1210,1706938132.739
1211,1706938132.789
1212,1706938132.839
1213,1706938132.889
1214,1706938132.939
1215,1706938132.989
1216,1706938133.039
1217,1706938133.089
1218,1706938133.139
1219,1706938133.189
1220,1706938133.239
1221,1706938133.289
1222,1706938133.339
1223,1706938133.389
1224,1706938133.439
1225,1706938133.489
1226,1706938133.539
1227,1706938133.589
1228,1706938133.639
1229,1706938133.689
1230,1706938133.739
1231,1706938133.789
1232,1706938133.839
1233,1706938133.889
1234,1706938133.939
1235,1706938133.989
1236,1706938134.039
1237,1706938134.089
1238,1706938134.139
1239,1706938134.189
1240,1706938134.239
1241,1706938134.289
1242,1706938134.339
1243,1706938134.389
1244,1706938134.439
1245,1706938134.489
1246,1706938134.539
1247,1706938134.589
1248,1706938134.639
1249,1706938134.689
